WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FA1KV8,EUR/USD,Put,"0,010000:1","1,185000 USD",21.11.2025 00:00:00,"38,4622","1,1543 USD","2,5800","2,6000",-,-
FA1KVL,EUR/USD,Put,"0,010000:1","1,075000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KVG,EUR/USD,Put,"0,010000:1","1,055000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KVZ,EUR/USD,Put,"0,010000:1","1,140000 USD",21.11.2025 00:00:00,"833,3983","1,1543 USD","0,1100","0,1200",-,-
FA1KV1,EUR/USD,Put,"0,010000:1","1,150000 USD",21.11.2025 00:00:00,"344,8425","1,1543 USD","0,2700","0,2900",-,-
FA1KT1,EUR/USD,Call,"0,010000:1","1,085000 USD",21.11.2025 00:00:00,"16,4206","1,1543 USD","6,0900","6,0900",-,-
FD0DED,EUR/USD,Call,"0,010000:1","1,300000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KVC,EUR/USD,Put,"0,010000:1","1,035000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KVQ,EUR/USD,Put,"0,010000:1","1,095000 USD",21.11.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
FA1KVV,EUR/USD,Put,"0,010000:1","1,120000 USD",21.11.2025 00:00:00,"4166,9553","1,1543 USD","0,0140","0,0240",-,-
FA1KV6,EUR/USD,Put,"0,010000:1","1,175000 USD",21.11.2025 00:00:00,"56,4957","1,1543 USD","1,7500","1,7700",-,-
FA1KT8,EUR/USD,Call,"0,010000:1","1,120000 USD",21.11.2025 00:00:00,"32,5713","1,1543 USD","3,0800","3,0800",-,-
FD0DEF,EUR/USD,Call,"0,010000:1","1,310000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEK,EUR/USD,Put,"0,010000:1","1,215000 USD",21.11.2025 00:00:00,"19,3053","1,1543 USD","5,1600","5,1700",-,-
FA1KUE,EUR/USD,Call,"0,010000:1","1,150000 USD",21.11.2025 00:00:00,"131,5743","1,1543 USD","0,7600","0,7500",-,-
FA1KUX,EUR/USD,Call,"0,010000:1","1,235000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KUS,EUR/USD,Call,"0,010000:1","1,210000 USD",21.11.2025 00:00:00,"6667,1287","1,1543 USD","0,0050","0,0150",-,-
FA1KU3,EUR/USD,Call,"0,010000:1","1,265000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEE,EUR/USD,Call,"0,010000:1","1,305000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEG,EUR/USD,Put,"0,010000:1","1,200000 USD",21.11.2025 00:00:00,"25,7056","1,1543 USD","3,8600","3,8700",-,-
FD0DEL,EUR/USD,Put,"0,010000:1","1,220000 USD",21.11.2025 00:00:00,"17,8246","1,1543 USD","5,5900","5,6000",-,-
FA1KUA,EUR/USD,Call,"0,010000:1","1,130000 USD",21.11.2025 00:00:00,"44,8403","1,1543 USD","2,2400","2,2400",-,-
FA1KUY,EUR/USD,Call,"0,010000:1","1,240000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KUT,EUR/USD,Call,"0,010000:1","1,215000 USD",21.11.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
FA1KU4,EUR/USD,Call,"0,010000:1","1,270000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KUN,EUR/USD,Call,"0,010000:1","1,190000 USD",21.11.2025 00:00:00,"4762,4000","1,1543 USD","0,0110","0,0210",-,-
FA1KU7,EUR/USD,Put,"0,010000:1","1,010000 USD",21.11.2025 00:00:00,"7143,5377","1,1543 USD","0,0040","0,0140",-,-
FA1KT3,EUR/USD,Call,"0,010000:1","1,095000 USD",21.11.2025 00:00:00,"19,1199","1,1543 USD","5,2300","5,2400",-,-
FD0DEA,EUR/USD,Call,"0,010000:1","1,285000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KUJ,EUR/USD,Call,"0,010000:1","1,170000 USD",21.11.2025 00:00:00,"1000,0692","1,1543 USD","0,0900","0,1000",-,-
FA1KU8,EUR/USD,Put,"0,010000:1","1,015000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEH,EUR/USD,Put,"0,010000:1","1,205000 USD",21.11.2025 00:00:00,"23,1467","1,1543 USD","4,2900","4,3000",-,-
FD0DEM,EUR/USD,Put,"0,010000:1","1,225000 USD",21.11.2025 00:00:00,"16,5283","1,1543 USD","6,0200","6,0300",-,-
FA1KUB,EUR/USD,Call,"0,010000:1","1,135000 USD",21.11.2025 00:00:00,"54,6429","1,1543 USD","1,8300","1,8400",-,-
FA1KUP,EUR/USD,Call,"0,010000:1","1,195000 USD",21.11.2025 00:00:00,"5555,9407","1,1543 USD","0,0080","0,0180",-,-
FA1KUU,EUR/USD,Call,"0,010000:1","1,220000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KU0,EUR/USD,Call,"0,010000:1","1,250000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEB,EUR/USD,Call,"0,010000:1","1,290000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1KUK,EUR/USD,Call,"0,010000:1","1,175000 USD",21.11.2025 00:00:00,"1612,9312","1,1543 USD","0,0530","0,0630",-,-
FA1KUF,EUR/USD,Call,"0,010000:1","1,155000 USD",21.11.2025 00:00:00,"199,9947","1,1543 USD","0,4900","0,5000",-,-
FA1KU9,EUR/USD,Put,"0,010000:1","1,020000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FA1199,EUR/USD,Put,"0,010000:1","1,195000 USD",21.11.2025 00:00:00,"28,9847","1,1543 USD","3,4300","3,4400",-,-
FA1KVN,EUR/USD,Put,"0,010000:1","1,085000 USD",21.11.2025 00:00:00,"7143,5377","1,1543 USD","0,0040","0,0140",-,-
FA1KV3,EUR/USD,Put,"0,010000:1","1,160000 USD",21.11.2025 00:00:00,"138,8804","1,1543 USD","0,7000","0,7100",-,-
FA1KT0,EUR/USD,Call,"0,010000:1","1,080000 USD",21.11.2025 00:00:00,"15,3364","1,1543 USD","6,5300","6,5400",-,-
FA1KUC,EUR/USD,Call,"0,010000:1","1,140000 USD",21.11.2025 00:00:00,"69,4420","1,1543 USD","1,4400","1,4500",-,-
FA1KUQ,EUR/USD,Call,"0,010000:1","1,200000 USD",21.11.2025 00:00:00,"6250,4327","1,1543 USD","0,0060","0,0160",-,-
FA1KUV,EUR/USD,Call,"0,010000:1","1,225000 USD",21.11.2025 00:00:00,"7143,5377","1,1543 USD","0,0040","0,0140",-,-
FA1KU1,EUR/USD,Call,"0,010000:1","1,255000 USD",21.11.2025 00:00:00,"7143,5997","1,1543 USD","0,0040","0,0140",-,-
FD0DEC,EUR/USD,Call,"0,010000:1","1,295000 USD",21.11.2025 00:00:00,"7143,5377","1,1543 USD","0,0040","0,0140",-,-
SY2FBV,EUR/USD,Put,"0,010000:1","1,045000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SY2FBQ,EUR/USD,Put,"0,010000:1","1,020000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SY2FBC,EUR/USD,Put,"0,010000:1","0,960000 USD",19.12.2025 00:00:00,"6666,7824","1,1543 USD","0,0050","0,0150",-,-
SY2FB9,EUR/USD,Put,"0,010000:1","1,115000 USD",19.12.2025 00:00:00,"1123,5857","1,1543 USD","0,0790","0,0890",-,-
SY2E95,EUR/USD,Call,"0,010000:1","1,010000 USD",19.12.2025 00:00:00,"7,8802","1,1543 USD","12,6900","12,6900",-,-
SJ6HR1,EUR/USD,Put,"0,010000:1","0,930000 USD",19.12.2025 00:00:00,"6666,7246","1,1543 USD","0,0050","0,0150",-,-
SY7Z3E,EUR/USD,Call,"0,010000:1","1,245000 USD",19.12.2025 00:00:00,"5555,6521","1,1543 USD","0,0080","0,0180",-,-
FA7M6E,EUR/USD,Call,"0,010000:1","1,300000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SY5VQN,EUR/USD,Call,"0,010000:1","1,220000 USD",19.12.2025 00:00:00,"2857,1180","1,1543 USD","0,0250","0,0350",-,-
SY2FAK,EUR/USD,Call,"0,010000:1","1,080000 USD",19.12.2025 00:00:00,"15,0143","1,1543 USD","6,6600","6,6600",-,-
SY2FAF,EUR/USD,Call,"0,010000:1","1,060000 USD",19.12.2025 00:00:00,"11,9326","1,1543 USD","8,3800","8,3800",-,-
SY2FA7,EUR/USD,Call,"0,010000:1","1,190000 USD",19.12.2025 00:00:00,"666,6782","1,1543 USD","0,1400","0,1500",-,-
SY2E99,EUR/USD,Call,"0,010000:1","1,030000 USD",19.12.2025 00:00:00,"9,1156","1,1543 USD","10,9600","10,9600",-,-
SX8S0D,EUR/USD,Call,"0,010000:1","1,255000 USD",19.12.2025 00:00:00,"5882,4036","1,1543 USD","0,0070","0,0170",-,-
FA7M6H,EUR/USD,Call,"0,010000:1","1,315000 USD",19.12.2025 00:00:00,"6666,6089","1,1543 USD","0,0050","0,0150",-,-
SY2FAV,EUR/USD,Call,"0,010000:1","1,130000 USD",19.12.2025 00:00:00,"39,3693","1,1543 USD","2,5300","2,5300",-,-
SY2FAQ,EUR/USD,Call,"0,010000:1","1,105000 USD",19.12.2025 00:00:00,"22,0266","1,1543 USD","4,5400","4,5400",-,-
SY2FAC,EUR/USD,Call,"0,010000:1","1,045000 USD",19.12.2025 00:00:00,"10,3408","1,1543 USD","9,6700","9,6700",-,-
SY2FA4,EUR/USD,Call,"0,010000:1","1,175000 USD",19.12.2025 00:00:00,"294,1125","1,1543 USD","0,3300","0,3400",-,-
SJ7TD4,EUR/USD,Call,"0,010000:1","0,990000 USD",19.12.2025 00:00:00,"6,9393","1,1543 USD","14,4100","14,4100",-,-
SY2FCA,EUR/USD,Put,"0,010000:1","1,120000 USD",19.12.2025 00:00:00,"833,3261","1,1543 USD","0,1100","0,1200",-,-
SX8S0G,EUR/USD,Call,"0,010000:1","1,270000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SY7Z3G,EUR/USD,Put,"0,010000:1","1,155000 USD",19.12.2025 00:00:00,"126,5800","1,1543 USD","0,7800","0,7900",-,-
SJ7TD5,EUR/USD,Call,"0,010000:1","0,995000 USD",19.12.2025 00:00:00,"7,1527","1,1543 USD","13,9800","13,9800",-,-
SX8S0E,EUR/USD,Call,"0,010000:1","1,260000 USD",19.12.2025 00:00:00,"5882,5050","1,1543 USD","0,0070","0,0170",-,-
SY5VQJ,EUR/USD,Call,"0,010000:1","1,200000 USD",19.12.2025 00:00:00,"1136,3143","1,1543 USD","0,0790","0,0880",-,-
SJ6HR3,EUR/USD,Put,"0,010000:1","0,940000 USD",19.12.2025 00:00:00,"6666,7824","1,1543 USD","0,0050","0,0150",-,-
SY2FBZ,EUR/USD,Put,"0,010000:1","1,065000 USD",19.12.2025 00:00:00,"5555,6521","1,1543 USD","0,0080","0,0180",-,-
SY2FBL,EUR/USD,Put,"0,010000:1","1,000000 USD",19.12.2025 00:00:00,"6666,7824","1,1543 USD","0,0050","0,0150",-,-
SY2FBG,EUR/USD,Put,"0,010000:1","0,980000 USD",19.12.2025 00:00:00,"6666,7824","1,1543 USD","0,0050","0,0150",-,-
SY2FB4,EUR/USD,Put,"0,010000:1","1,090000 USD",19.12.2025 00:00:00,"3448,2460","1,1543 USD","0,0190","0,0290",-,-
SY5VQR,EUR/USD,Put,"0,010000:1","1,140000 USD",19.12.2025 00:00:00,"294,1227","1,1543 USD","0,3300","0,3500",-,-
FA5N9W,EUR/USD,Put,"0,010000:1","1,205000 USD",19.12.2025 00:00:00,"23,8084","1,1543 USD","4,1800","4,2100",-,-
FA5N9R,EUR/USD,Call,"0,010000:1","1,280000 USD",19.12.2025 00:00:00,"6250,0539","1,1543 USD","0,0060","0,0160",-,-
SY2FBX,EUR/USD,Put,"0,010000:1","1,055000 USD",19.12.2025 00:00:00,"5882,4036","1,1543 USD","0,0070","0,0170",-,-
SY2FBS,EUR/USD,Put,"0,010000:1","1,030000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SY2FBE,EUR/USD,Put,"0,010000:1","0,970000 USD",19.12.2025 00:00:00,"6666,7824","1,1543 USD","0,0050","0,0150",-,-
SY2FB6,EUR/USD,Put,"0,010000:1","1,100000 USD",19.12.2025 00:00:00,"2325,6014","1,1543 USD","0,0320","0,0430",-,-
FA12AA,EUR/USD,Call,"0,010000:1","1,275000 USD",19.12.2025 00:00:00,"6250,1081","1,1543 USD","0,0060","0,0160",-,-
SX8S0H,EUR/USD,Put,"0,010000:1","1,180000 USD",19.12.2025 00:00:00,"45,0446","1,1543 USD","2,2100","2,2300",-,-
SY5VQL,EUR/USD,Call,"0,010000:1","1,210000 USD",19.12.2025 00:00:00,"1923,0435","1,1543 USD","0,0420","0,0520",-,-
SY2FBM,EUR/USD,Put,"0,010000:1","1,005000 USD",19.12.2025 00:00:00,"6666,6089","1,1543 USD","0,0050","0,0150",-,-
SY2FBH,EUR/USD,Put,"0,010000:1","0,985000 USD",19.12.2025 00:00:00,"6666,7246","1,1543 USD","0,0050","0,0150",-,-
SY2FB0,EUR/USD,Put,"0,010000:1","1,070000 USD",19.12.2025 00:00:00,"5555,4594","1,1543 USD","0,0080","0,0180",-,-
FA12AB,EUR/USD,Put,"0,010000:1","1,195000 USD",19.12.2025 00:00:00,"29,5855","1,1543 USD","3,3600","3,3900",-,-
SX0RN7,EUR/USD,Put,"0,010000:1","0,915000 USD",19.12.2025 00:00:00,"6667,0137","1,1543 USD","0,0050","0,0150",-,-
SJ6VTU,EUR/USD,Put,"0,010000:1","0,925000 USD",19.12.2025 00:00:00,"6667,0137","1,1543 USD","0,0050","0,0150",-,-
SY7Z3J,EUR/USD,Put,"0,010000:1","1,165000 USD",19.12.2025 00:00:00,"78,7466","1,1543 USD","1,2500","1,2700",-,-
SY5VQS,EUR/USD,Put,"0,010000:1","1,145000 USD",19.12.2025 00:00:00,"217,3894","1,1543 USD","0,4400","0,4600",-,-
SY5VQM,EUR/USD,Call,"0,010000:1","1,215000 USD",19.12.2025 00:00:00,"2381,2310","1,1543 USD","0,0320","0,0420",-,-
FA5N9X,EUR/USD,Put,"0,010000:1","1,210000 USD",19.12.2025 00:00:00,"21,6451","1,1543 USD","4,6000","4,6200",-,-
FA5N9S,EUR/USD,Call,"0,010000:1","1,285000 USD",19.12.2025 00:00:00,"6250,8936","1,1543 USD","0,0060","0,0160",-,-
SY2FBN,EUR/USD,Put,"0,010000:1","1,010000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FB1,EUR/USD,Put,"0,010000:1","1,075000 USD",19.12.2025 00:00:00,"5000,3899","1,1543 USD","0,0100","0,0200",-,-
SX8S0K,EUR/USD,Put,"0,010000:1","1,190000 USD",19.12.2025 00:00:00,"33,4436","1,1543 USD","2,9600","2,9900",-,-
SX8S0F,EUR/USD,Call,"0,010000:1","1,265000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SY2FAM,EUR/USD,Call,"0,010000:1","1,090000 USD",19.12.2025 00:00:00,"17,2403","1,1543 USD","5,8100","5,8000",-,-
SY2FAH,EUR/USD,Call,"0,010000:1","1,070000 USD",19.12.2025 00:00:00,"13,2974","1,1543 USD","7,5200","7,5200",-,-
SY2FA9,EUR/USD,Put,"0,010000:1","0,945000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
FA7M6L,EUR/USD,Put,"0,010000:1","1,230000 USD",19.12.2025 00:00:00,"15,8219","1,1543 USD","6,2900","6,3100",-,-
FA7M6G,EUR/USD,Call,"0,010000:1","1,310000 USD",19.12.2025 00:00:00,"6667,1866","1,1543 USD","0,0050","0,0150",-,-
SJ0MP8,EUR/USD,Put,"0,010000:1","1,175000 USD",19.12.2025 00:00:00,"52,9068","1,1543 USD","1,8700","1,8900",-,-
SY2FBU,EUR/USD,Put,"0,010000:1","1,040000 USD",19.12.2025 00:00:00,"6250,5954","1,1543 USD","0,0060","0,0160",-,-
SY2FBP,EUR/USD,Put,"0,010000:1","1,015000 USD",19.12.2025 00:00:00,"6249,6208","1,1543 USD","0,0050","0,0150",-,-
SY2FBB,EUR/USD,Put,"0,010000:1","0,955000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FB8,EUR/USD,Put,"0,010000:1","1,110000 USD",19.12.2025 00:00:00,"1449,3381","1,1543 USD","0,0580","0,0690",-,-
SY2E96,EUR/USD,Call,"0,010000:1","1,015000 USD",19.12.2025 00:00:00,"8,1627","1,1543 USD","12,2600","12,2600",-,-
SX8S0J,EUR/USD,Put,"0,010000:1","1,185000 USD",19.12.2025 00:00:00,"38,4622","1,1543 USD","2,5800","2,6000",-,-
SX0RN5,EUR/USD,Put,"0,010000:1","0,905000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY7Z3D,EUR/USD,Call,"0,010000:1","1,240000 USD",19.12.2025 00:00:00,"4762,4408","1,1543 USD","0,0110","0,0210",-,-
SY2FBJ,EUR/USD,Put,"0,010000:1","0,990000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FB2,EUR/USD,Put,"0,010000:1","1,080000 USD",19.12.2025 00:00:00,"4545,3362","1,1543 USD","0,0120","0,0220",-,-
SY5VQP,EUR/USD,Call,"0,010000:1","1,225000 USD",19.12.2025 00:00:00,"3571,2119","1,1543 USD","0,0190","0,0290",-,-
FA5N9Y,EUR/USD,Put,"0,010000:1","1,215000 USD",19.12.2025 00:00:00,"19,8414","1,1543 USD","5,0200","5,0300",-,-
FA5N9T,EUR/USD,Call,"0,010000:1","1,290000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SY5VQQ,EUR/USD,Put,"0,010000:1","1,135000 USD",19.12.2025 00:00:00,"384,6520","1,1543 USD","0,2500","0,2600",-,-
SY2FBW,EUR/USD,Put,"0,010000:1","1,050000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SY2FBR,EUR/USD,Put,"0,010000:1","1,025000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FBD,EUR/USD,Put,"0,010000:1","0,965000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FB5,EUR/USD,Put,"0,010000:1","1,095000 USD",19.12.2025 00:00:00,"2857,3656","1,1543 USD","0,0250","0,0350",-,-
SY2FAW,EUR/USD,Call,"0,010000:1","1,135000 USD",19.12.2025 00:00:00,"46,0849","1,1543 USD","2,1700","2,1700",-,-
SY2FAR,EUR/USD,Call,"0,010000:1","1,110000 USD",19.12.2025 00:00:00,"24,2710","1,1543 USD","4,1200","4,1300",-,-
SY2FAD,EUR/USD,Call,"0,010000:1","1,050000 USD",19.12.2025 00:00:00,"10,8229","1,1543 USD","9,2400","9,2500",-,-
SY2FA0,EUR/USD,Call,"0,010000:1","1,155000 USD",19.12.2025 00:00:00,"103,0900","1,1543 USD","0,9500","0,9600",-,-
FA5N9U,EUR/USD,Call,"0,010000:1","1,295000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SY2FCB,EUR/USD,Put,"0,010000:1","1,125000 USD",19.12.2025 00:00:00,"666,7128","1,1543 USD","0,1400","0,1500",-,-
SJ6HR2,EUR/USD,Put,"0,010000:1","0,935000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FBK,EUR/USD,Put,"0,010000:1","0,995000 USD",19.12.2025 00:00:00,"6667,3022","1,1543 USD","0,0050","0,0150",-,-
SY2FBF,EUR/USD,Put,"0,010000:1","0,975000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FB3,EUR/USD,Put,"0,010000:1","1,085000 USD",19.12.2025 00:00:00,"4166,9915","1,1543 USD","0,0140","0,0240",-,-
SY2FAJ,EUR/USD,Call,"0,010000:1","1,075000 USD",19.12.2025 00:00:00,"14,1038","1,1543 USD","7,0900","7,1000",-,-
SY2FA6,EUR/USD,Call,"0,010000:1","1,185000 USD",19.12.2025 00:00:00,"526,2838","1,1543 USD","0,1900","0,2000",-,-
SY7Z3H,EUR/USD,Put,"0,010000:1","1,160000 USD",19.12.2025 00:00:00,"99,0141","1,1543 USD","0,9900","1,0100",-,-
SY2E98,EUR/USD,Call,"0,010000:1","1,025000 USD",19.12.2025 00:00:00,"8,7790","1,1543 USD","11,4000","11,4000",-,-
SY2FAU,EUR/USD,Call,"0,010000:1","1,125000 USD",19.12.2025 00:00:00,"34,3621","1,1543 USD","2,9200","2,9200",-,-
SY2FAP,EUR/USD,Call,"0,010000:1","1,100000 USD",19.12.2025 00:00:00,"20,2007","1,1543 USD","4,9600","4,9600",-,-
SY2FAB,EUR/USD,Call,"0,010000:1","1,040000 USD",19.12.2025 00:00:00,"9,9010","1,1543 USD","10,1000","10,1100",-,-
SY2FA3,EUR/USD,Call,"0,010000:1","1,170000 USD",19.12.2025 00:00:00,"227,2766","1,1543 USD","0,4400","0,4500",-,-
SY2FCC,EUR/USD,Put,"0,010000:1","1,130000 USD",19.12.2025 00:00:00,"500,0476","1,1543 USD","0,1800","0,2000",-,-
SY5VQK,EUR/USD,Call,"0,010000:1","1,205000 USD",19.12.2025 00:00:00,"1449,3758","1,1543 USD","0,0590","0,0690",-,-
SX0RN4,EUR/USD,Call,"0,010000:1","0,985000 USD",19.12.2025 00:00:00,"6,7388","1,1543 USD","14,8400","14,8500",-,-
FA5N9V,EUR/USD,Put,"0,010000:1","1,200000 USD",19.12.2025 00:00:00,"26,3843","1,1543 USD","3,7700","3,7800",-,-
SY7Z3B,EUR/USD,Call,"0,010000:1","1,230000 USD",19.12.2025 00:00:00,"3846,2204","1,1543 USD","0,0160","0,0260",-,-
SY2FAN,EUR/USD,Call,"0,010000:1","1,095000 USD",19.12.2025 00:00:00,"18,5867","1,1543 USD","5,3800","5,3900",-,-
SY2FA5,EUR/USD,Call,"0,010000:1","1,180000 USD",19.12.2025 00:00:00,"384,6553","1,1543 USD","0,2500","0,2600",-,-
SY2FBY,EUR/USD,Put,"0,010000:1","1,060000 USD",19.12.2025 00:00:00,"5882,9643","1,1543 USD","0,0070","0,0170",-,-
SY2FBT,EUR/USD,Put,"0,010000:1","1,035000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SY2FBA,EUR/USD,Put,"0,010000:1","0,950000 USD",19.12.2025 00:00:00,"6667,3022","1,1543 USD","0,0050","0,0150",-,-
SY2FB7,EUR/USD,Put,"0,010000:1","1,105000 USD",19.12.2025 00:00:00,"1851,9801","1,1543 USD","0,0440","0,0540",-,-
SY2E97,EUR/USD,Call,"0,010000:1","1,020000 USD",19.12.2025 00:00:00,"8,4599","1,1543 USD","11,8300","11,8400",-,-
FA7M6J,EUR/USD,Put,"0,010000:1","1,220000 USD",19.12.2025 00:00:00,"18,3145","1,1543 USD","5,4400","5,4500",-,-
SY2FAY,EUR/USD,Call,"0,010000:1","1,145000 USD",19.12.2025 00:00:00,"66,6643","1,1543 USD","1,5000","1,5100",-,-
SY2FAT,EUR/USD,Call,"0,010000:1","1,120000 USD",19.12.2025 00:00:00,"30,2104","1,1543 USD","3,3100","3,3200",-,-
SY2FAA,EUR/USD,Call,"0,010000:1","1,035000 USD",19.12.2025 00:00:00,"9,4967","1,1543 USD","10,5300","10,5400",-,-
SY2FA2,EUR/USD,Call,"0,010000:1","1,165000 USD",19.12.2025 00:00:00,"172,4302","1,1543 USD","0,5800","0,5900",-,-
SX0RN6,EUR/USD,Put,"0,010000:1","0,910000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SJ6HR0,EUR/USD,Call,"0,010000:1","1,000000 USD",19.12.2025 00:00:00,"7,3798","1,1543 USD","13,5500","13,5600",-,-
SY2E94,EUR/USD,Call,"0,010000:1","1,005000 USD",19.12.2025 00:00:00,"7,6217","1,1543 USD","13,1200","13,1300",-,-
SY2FAZ,EUR/USD,Call,"0,010000:1","1,150000 USD",19.12.2025 00:00:00,"81,9650","1,1543 USD","1,2100","1,2100",-,-
SY2FAL,EUR/USD,Call,"0,010000:1","1,085000 USD",19.12.2025 00:00:00,"16,0515","1,1543 USD","6,2300","6,2400",-,-
SY2FAG,EUR/USD,Call,"0,010000:1","1,065000 USD",19.12.2025 00:00:00,"12,5781","1,1543 USD","7,9500","7,9600",-,-
SY2FA8,EUR/USD,Call,"0,010000:1","1,195000 USD",19.12.2025 00:00:00,"909,1775","1,1543 USD","0,1100","0,1200",-,-
SX0RN3,EUR/USD,Call,"0,010000:1","0,980000 USD",19.12.2025 00:00:00,"6,5488","1,1543 USD","15,2700","15,2800",-,-
FA7M6K,EUR/USD,Put,"0,010000:1","1,225000 USD",19.12.2025 00:00:00,"16,9780","1,1543 USD","5,8600","5,8700",-,-
FA7M6F,EUR/USD,Call,"0,010000:1","1,305000 USD",19.12.2025 00:00:00,"6250,6496","1,1543 USD","0,0060","0,0160",-,-
SJ0MP7,EUR/USD,Call,"0,010000:1","1,250000 USD",19.12.2025 00:00:00,"5556,1335","1,1543 USD","0,0080","0,0180",-,-
SY7Z3C,EUR/USD,Call,"0,010000:1","1,235000 USD",19.12.2025 00:00:00,"4348,2405","1,1543 USD","0,0130","0,0230",-,-
SX0RN2,EUR/USD,Call,"0,010000:1","0,975000 USD",19.12.2025 00:00:00,"6,3694","1,1543 USD","15,7000","15,7100",-,-
SY7Z3F,EUR/USD,Put,"0,010000:1","1,150000 USD",19.12.2025 00:00:00,"163,9457","1,1543 USD","0,6000","0,6100",-,-
SY7Z3K,EUR/USD,Put,"0,010000:1","1,170000 USD",19.12.2025 00:00:00,"64,1003","1,1543 USD","1,5400","1,5500",-,-
SJ7TD6,EUR/USD,Put,"0,010000:1","0,920000 USD",19.12.2025 00:00:00,"6667,3601","1,1543 USD","0,0050","0,0150",-,-
SY2FAX,EUR/USD,Call,"0,010000:1","1,140000 USD",19.12.2025 00:00:00,"54,9455","1,1543 USD","1,8200","1,8300",-,-
SY2FAS,EUR/USD,Call,"0,010000:1","1,115000 USD",19.12.2025 00:00:00,"26,9546","1,1543 USD","3,7100","3,7200",-,-
SY2FAE,EUR/USD,Call,"0,010000:1","1,055000 USD",19.12.2025 00:00:00,"11,3503","1,1543 USD","8,8100","8,8200",-,-
SY2FA1,EUR/USD,Call,"0,010000:1","1,160000 USD",19.12.2025 00:00:00,"133,3252","1,1543 USD","0,7500","0,7600",-,-
FA1ZGP,EUR/USD,Call,"0,010000:1","1,240000 USD",20.03.2026 00:00:00,"588,2454","1,1543 USD","0,1600","0,1700",-,-
